0.203376,345,345,340,354,356,345,19662,19662,19807,19401,19343,19662,10.878,
0.215108,342,340,336,339,342,340,19749,19807,19923,19836,19749,19807,15.047,
0.230696,338,335,332,332,335,334,19865,19952,20039,20039,19952,19981,17.722,
0.248946,334,332,330,331,332,330,19981,20039,20097,20068,20039,20097,17.152,
0.266613,331,332,331,331,331,329,20068,20039,20068,20068,20068,20126,13.119,
0.280237,328,327,325,326,327,326,20155,20184,20242,20213,20184,20213,12.817,
0.293556,324,324,321,323,324,323,20271,20271,20358,20300,20271,20300,13.455,
0.307513,323,322,320,321,322,321,20300,20329,20387,20358,20329,20358,17.001,
0.32481,321,322,320,321,321,319,20358,20329,20387,20358,20358,20416,12.126,
0.337352,318,317,317,318,318,317,20445,20474,20474,20445,20445,20474,8.972,
0.346695,315,314,313,313,314,314,20532,20561,20590,20590,20561,20561,13.407,
0.36071,313,313,312,313,314,313,20590,20590,20619,20590,20561,20590,20.457,
0.381932,314,311,311,314,314,313,20561,20648,20648,20561,20561,20590,22.928,
0.405189,315,316,313,315,316,314,20532,20503,20590,20532,20503,20561,5.451,
0.410938,313,313,312,313,315,314,20590,20590,20619,20590,20532,20561,5.486,
0.416725,313,314,312,315,315,314,20590,20561,20619,20532,20532,20561,16.094,
0.433353,314,314,311,313,314,313,20561,20561,20648,20590,20561,20590,18.155,
0.452253,313,313,311,312,313,312,20590,20590,20648,20619,20590,20619,16.172,
0.469602,312,309,309,312,311,311,20619,20706,20706,20619,20648,20648,27.911,
0.498312,310,309,307,310,310,310,20677,20706,20764,20677,20677,20677,19.9,
0.519128,310,310,309,312,312,310,20677,20677,20706,20619,20619,20677,15.667,
0.535777,311,312,310,312,312,310,20648,20619,20677,20619,20619,20677,27.001,
0.563971,310,308,307,309,310,310,20677,20735,20764,20706,20677,20677,33.055,
0.597391,309,307,306,309,309,308,20706,20764,20793,20706,20706,20735,14.955,
0.613294,309,310,308,313,312,311,20706,20677,20735,20590,20619,20648,10.575,
0.624269,310,313,310,312,312,310,20677,20590,20677,20619,20619,20677,6.67,
0.631429,310,310,309,311,312,311,20677,20677,20706,20648,20619,20648,5.516,
0.637243,311,312,311,313,314,312,20648,20619,20648,20590,20561,20619,5.186,
0.642757,310,311,312,314,314,313,20677,20648,20619,20561,20561,20590,6.849,
0.649911,313,313,311,313,314,313,20590,20590,20648,20590,20561,20590,5.078,
0.655308,311,311,309,311,313,312,20648,20648,20706,20648,20590,20619,5.256,
0.661052,311,311,310,312,313,312,20648,20648,20677,20619,20590,20619,15.122,
0.676682,313,314,314,316,316,314,20590,20561,20561,20503,20503,20561,13.168,
0.690325,314,314,312,314,315,314,20561,20561,20619,20561,20532,20561,15.958,
0.706834,313,310,310,311,313,312,20590,20677,20677,20648,20590,20619,6.696,
0.713827,311,312,311,314,314,313,20648,20619,20648,20561,20561,20590,4.808,
0.718876,313,315,312,315,315,313,20590,20532,20619,20532,20532,20590,5.542,
0.724713,313,314,312,314,315,314,20590,20561,20619,20561,20532,20561,4.934,
0.729952,312,312,309,311,312,312,20619,20619,20706,20648,20619,20619,7.06,
0.737324,311,312,312,314,314,313,20648,20619,20619,20561,20561,20590,4.781,
0.742401,313,315,314,316,316,314,20590,20532,20561,20503,20503,20561,4.756,
0.747449,313,314,313,315,315,315,20590,20561,20590,20532,20532,20532,9.818,
0.75773,313,313,311,313,314,314,20590,20590,20648,20590,20561,20561,10.289,
0.768454,313,313,312,314,314,313,20590,20590,20619,20561,20561,20590,12.69,
0.781955,314,315,314,317,317,315,20561,20532,20561,20474,20474,20532,13.174,
0.795617,316,316,314,316,317,315,20503,20503,20561,20503,20474,20532,12.43,
0.808573,315,314,312,313,315,314,20532,20561,20619,20590,20532,20561,14.153,
0.823516,315,313,312,314,315,314,20532,20590,20619,20561,20532,20561,12.038,
0.836007,315,315,315,317,317,315,20532,20532,20532,20474,20474,20532,10.942,
0.847435,315,316,314,316,316,315,20532,20503,20561,20503,20503,20532,12.463,
0.860368,314,314,312,313,314,314,20561,20561,20619,20590,20561,20561,10.703,
0.87153,313,313,312,314,315,313,20590,20590,20619,20561,20532,20590,12.548,
0.884561,314,312,314,316,316,315,20561,20619,20561,20503,20503,20532,7.167,
0.892022,315,316,314,316,315,315,20532,20503,20561,20503,20532,20532,5.752,
0.898153,313,311,311,313,314,313,20590,20648,20648,20590,20561,20590,6.347,
0.904798,313,313,312,314,315,314,20590,20590,20619,20561,20532,20561,4.88,
0.90997,314,315,315,317,317,315,20561,20532,20532,20474,20474,20532,4.483,
0.91474,315,314,314,315,316,314,20532,20561,20561,20532,20503,20561,5.731,
0.920771,313,313,311,313,314,313,20590,20590,20648,20590,20561,20590,4.965,
0.92604,312,312,310,312,314,313,20619,20619,20677,20619,20561,20590,9.664,
0.93616,314,315,314,316,315,314,20561,20532,20561,20503,20532,20561,12.52,
0.949126,314,315,314,317,316,315,20561,20532,20561,20474,20503,20532,13.222,
0.962905,315,314,311,313,315,314,20532,20561,20648,20590,20532,20561,13.402,
0.976752,313,313,312,313,314,314,20590,20590,20619,20590,20561,20561,10.582,
0.987785,314,315,314,316,316,314,20561,20532,20561,20503,20503,20561,12.996,
1.001812,314,316,315,316,317,315,20561,20503,20532,20503,20474,20532,14.305,
1.016702,314,314,313,314,315,315,20561,20561,20590,20561,20532,20532,12.274,
1.029481,314,313,312,314,314,313,20561,20590,20619,20561,20561,20590,15.224,
1.045427,313,314,313,316,316,315,20590,20561,20590,20503,20503,20532,13.602,
1.05954,315,317,316,317,317,315,20532,20474,20503,20474,20474,20532,14.73,
1.074851,315,315,313,315,316,315,20532,20532,20590,20532,20503,20532,16.932,
1.092349,314,313,312,314,315,314,20561,20590,20619,20561,20532,20561,10.525,
1.103326,314,315,315,317,317,314,20561,20532,20532,20474,20474,20561,11.355,
1.115612,315,316,315,317,317,316,20532,20503,20532,20474,20474,20503,11.904,
1.127966,315,315,313,314,316,315,20532,20532,20590,20561,20503,20532,10.983,
1.139465,313,313,311,313,315,314,20590,20590,20648,20590,20532,20561,12.734,
1.152658,314,315,314,317,317,315,20561,20532,20561,20474,20474,20532,10.337,
1.163376,316,317,316,317,318,316,20503,20474,20503,20474,20445,20503,10.882,
1.174768,315,314,313,315,315,315,20532,20561,20590,20532,20532,20532,11.826,
1.187056,314,313,311,314,315,314,20561,20590,20648,20561,20532,20561,10.712,
1.198282,314,314,313,315,315,315,20561,20561,20590,20532,20532,20532,12.746,
1.211512,316,317,316,318,317,316,20503,20474,20503,20445,20474,20503,10.345,
1.222317,315,315,313,315,316,315,20532,20532,20590,20532,20503,20532,9.991,
1.232766,314,313,311,313,315,314,20561,20590,20648,20590,20532,20561,11.907,
1.245144,314,315,314,316,316,315,20561,20532,20561,20503,20503,20532,10.07,
1.25566,316,317,315,317,317,316,20503,20474,20532,20474,20474,20503,13.048,
1.269164,315,315,313,315,316,315,20532,20532,20590,20532,20503,20532,10.575,
1.280195,314,313,312,314,315,314,20561,20590,20619,20561,20532,20561,10.009,
1.290662,314,315,314,315,315,314,20561,20532,20561,20532,20532,20561,12.485,
1.303592,315,316,315,318,317,316,20532,20503,20532,20445,20474,20503,10.139,
1.314174,315,315,313,315,315,314,20532,20532,20590,20532,20532,20561,12.62,
1.327559,314,313,311,313,314,314,20561,20590,20648,20590,20561,20561,11.459,
1.339477,314,315,313,315,316,315,20561,20532,20590,20532,20503,20532,10.165,
1.350099,315,316,316,318,317,315,20532,20503,20503,20445,20474,20532,12.39,
1.36295,315,315,313,315,316,315,20532,20532,20590,20532,20503,20532,12.146,
1.375548,314,313,311,313,315,314,20561,20590,20648,20590,20532,20561,11.028,
1.38705,313,313,312,315,315,314,20590,20590,20619,20532,20532,20561,11.583,
1.399091,315,316,316,317,317,316,20532,20503,20503,20474,20474,20503,9.834,
1.409371,315,316,314,315,316,315,20532,20503,20561,20532,20503,20532,11.076,
1.420939,314,313,311,313,314,314,20561,20590,20648,20590,20561,20561,12.085,
1.433483,314,314,313,315,316,314,20561,20561,20590,20532,20503,20561,11.213,
1.445324,314,316,314,317,317,315,20561,20503,20561,20474,20474,20532,14.803,
1.460585,316,316,314,316,316,315,20503,20503,20561,20503,20503,20532,13.185,
1.474384,314,314,312,314,315,314,20561,20561,20619,20561,20532,20561,13.421,
1.488369,313,315,312,314,315,314,20590,20532,20619,20561,20532,20561,15.225,
1.504107,314,316,316,318,317,316,20561,20503,20503,20445,20474,20503,13.058,
1.517655,316,315,314,316,317,315,20503,20532,20561,20503,20474,20532,16.393,
1.534552,314,313,312,313,315,315,20561,20590,20619,20590,20532,20532,10.759,
1.545941,314,314,313,315,316,315,20561,20561,20590,20532,20503,20532,11.509,
1.557962,315,316,314,316,316,315,20532,20503,20561,20503,20503,20532,15.659,
1.574102,316,316,315,316,317,315,20503,20503,20532,20503,20474,20532,11.065,
1.585627,314,313,311,312,314,314,20561,20590,20648,20619,20561,20561,13.635,
1.599738,313,314,313,315,315,314,20590,20561,20590,20532,20532,20561,10.501,
1.610705,315,316,315,318,317,315,20532,20503,20532,20445,20474,20532,11.578,
1.622662,316,316,314,316,316,315,20503,20503,20561,20503,20503,20532,13.059,
1.636046,313,313,311,313,314,314,20590,20590,20648,20590,20561,20561,5.325,
1.641677,313,314,312,313,313,312,20590,20561,20619,20590,20590,20619,7.013,
1.649028,313,314,313,316,316,314,20590,20561,20590,20503,20503,20561,6.553,
1.655913,314,314,312,315,316,315,20561,20561,20619,20532,20503,20532,6.122,
1.662331,313,313,311,313,314,313,20590,20590,20648,20590,20561,20590,6.266,
1.668937,312,313,312,314,315,314,20619,20590,20619,20561,20532,20561,5.124,
1.674386,313,315,315,317,316,313,20590,20532,20532,20474,20503,20590,6.547,
1.681605,314,314,314,316,317,316,20561,20561,20561,20503,20474,20503,9.576,
1.691636,314,313,311,313,315,315,20561,20590,20648,20590,20532,20532,11.4,
1.703493,314,314,312,314,315,313,20561,20561,20619,20561,20532,20590,11.138,
1.715184,313,314,313,316,316,315,20590,20561,20590,20503,20503,20532,12.199,
1.727831,316,316,315,317,317,315,20503,20503,20532,20474,20474,20532,10.409,
1.738765,314,313,311,314,315,314,20561,20590,20648,20561,20532,20561,12.95,
1.75217,313,313,312,314,315,314,20590,20590,20619,20561,20532,20561,10.036,
1.76266,314,315,314,317,317,315,20561,20532,20561,20474,20474,20532,10.454,
1.773561,315,315,313,315,316,315,20532,20532,20590,20532,20503,20532,12.46,
1.786469,314,314,312,313,315,314,20561,20561,20619,20590,20532,20561,10.108,
1.797024,313,313,310,313,314,313,20590,20590,20677,20590,20561,20590,13.051,
1.810533,313,315,314,317,317,315,20590,20532,20561,20474,20474,20532,10.094,
1.821085,315,316,315,317,317,315,20532,20503,20532,20474,20474,20532,9.78,
1.831312,314,314,311,313,315,314,20561,20561,20648,20590,20532,20561,12.682,
1.844441,313,313,312,313,315,314,20590,20590,20619,20590,20532,20561,10.075,
1.855024,313,315,313,315,315,313,20590,20532,20590,20532,20532,20590,14.102,
1.86963,315,315,315,316,316,315,20532,20532,20532,20503,20503,20532,9.427,
1.879352,313,313,311,313,315,314,20590,20590,20648,20590,20532,20561,5.717,
1.885368,312,309,310,310,312,310,20619,20706,20677,20677,20619,20677,11.429,
1.89709,312,314,314,316,316,314,20619,20561,20561,20503,20503,20561,6.141,
1.903526,314,315,314,316,315,313,20561,20532,20561,20503,20532,20590,7.787,
1.91163,312,313,310,313,314,313,20619,20590,20677,20590,20561,20590,6.02,
1.917942,311,312,311,313,314,313,20648,20619,20648,20590,20561,20590,5.635,
1.923871,313,314,314,316,315,314,20590,20561,20561,20503,20532,20561,8.5,
1.933171,314,315,314,316,316,315,20561,20532,20561,20503,20503,20532,14.162,
1.947881,314,315,313,314,315,314,20561,20532,20590,20561,20532,20561,15.195,
1.963432,312,312,310,312,314,313,20619,20619,20677,20619,20561,20590,6.774,
1.970502,313,315,314,316,316,314,20590,20532,20561,20503,20503,20561,5.735,
1.976531,315,316,315,316,317,315,20532,20503,20532,20503,20474,20532,5.932,
1.98274,313,313,311,313,315,314,20590,20590,20648,20590,20532,20561,6.154,
1.989218,312,313,311,313,314,314,20619,20590,20648,20590,20561,20561,6.166,
1.995719,313,313,313,314,315,314,20590,20590,20590,20561,20532,20561,7.766,
2.00378,315,316,315,316,316,315,20532,20503,20532,20503,20503,20532,5.607,
2.00963,314,314,313,315,316,315,20561,20561,20590,20532,20503,20532,11.118,
2.021269,314,313,311,313,314,314,20561,20590,20648,20590,20561,20561,14.748,
2.036537,314,315,314,316,316,315,20561,20532,20561,20503,20503,20532,12.378,
2.049423,315,316,315,317,317,315,20532,20503,20532,20474,20474,20532,16.579,
2.066543,315,315,313,315,316,315,20532,20532,20590,20532,20503,20532,12.173,
2.079221,314,314,312,314,315,314,20561,20561,20619,20561,20532,20561,12.415,
2.09218,314,315,313,315,315,314,20561,20532,20590,20532,20532,20561,15.676,
2.10838,315,316,316,318,317,316,20532,20503,20503,20445,20474,20503,14.358,
2.123243,316,315,313,316,316,315,20503,20532,20590,20503,20503,20532,15.861,
2.139995,315,313,311,313,315,314,20532,20590,20648,20590,20532,20561,13.341,
2.153846,314,314,314,316,316,315,20561,20561,20561,20503,20503,20532,12.619,
2.166958,315,316,316,318,317,316,20532,20503,20503,20445,20474,20503,15.662,
2.183517,316,316,313,315,316,316,20503,20503,20590,20532,20503,20503,13.045,
2.197064,314,314,312,314,315,314,20561,20561,20619,20561,20532,20561,15.036,
2.212601,314,313,313,315,316,315,20561,20590,20590,20532,20503,20532,15.125,
2.228227,316,317,316,318,318,316,20503,20474,20503,20445,20445,20503,12.329,
2.241061,316,316,314,316,317,315,20503,20503,20561,20503,20474,20532,14.135,
2.256039,316,314,312,314,315,315,20503,20561,20619,20561,20532,20532,16.66,
2.273173,314,314,314,316,316,315,20561,20561,20561,20503,20503,20532,13.681,
2.28749,314,316,315,318,318,316,20561,20503,20532,20445,20445,20503,14.748,
2.302743,316,316,315,316,317,316,20503,20503,20532,20503,20474,20503,12.268,
2.315531,315,314,312,314,315,315,20532,20561,20619,20561,20532,20532,12.951,
2.329077,314,314,313,315,316,315,20561,20561,20590,20532,20503,20532,14.838,
2.344424,315,317,316,318,318,316,20532,20474,20503,20445,20445,20503,12.69,
2.357697,316,316,315,317,317,316,20503,20503,20532,20474,20474,20503,17.379,
2.375589,314,314,312,314,315,315,20561,20561,20619,20561,20532,20532,12.299,
2.388385,314,314,313,315,316,315,20561,20561,20590,20532,20503,20532,12.555,
2.401477,315,316,315,316,317,315,20532,20503,20532,20503,20474,20532,15.35,
2.417352,316,317,315,316,317,316,20503,20474,20532,20503,20474,20503,12.398,
2.430277,314,314,313,314,315,315,20561,20561,20590,20561,20532,20532,16.126,
2.446934,314,314,313,315,316,315,20561,20561,20590,20532,20503,20532,12.514,
2.459945,315,317,316,318,318,316,20532,20474,20503,20445,20445,20503,12.418,
2.472839,316,317,314,316,317,315,20503,20474,20561,20503,20474,20532,13.4,
2.486675,314,314,312,313,315,314,20561,20561,20619,20590,20532,20561,10.211,
2.497354,314,314,313,314,314,313,20561,20561,20590,20561,20561,20590,12.414,
2.510673,313,315,315,317,317,315,20590,20532,20532,20474,20474,20532,12.24,
2.523419,315,316,315,317,316,315,20532,20503,20532,20474,20503,20532,13.549,
2.537489,314,314,311,313,315,314,20561,20561,20648,20590,20532,20561,14.013,
2.552144,313,313,312,314,315,314,20590,20590,20619,20561,20532,20561,10.91,
2.563544,314,315,315,317,316,315,20561,20532,20532,20474,20503,20532,11.621,
2.575664,315,315,314,315,316,314,20532,20532,20561,20532,20503,20561,9.423,
2.585334,313,313,311,312,314,313,20590,20590,20648,20619,20561,20590,4.708,
2.590335,312,313,312,314,315,312,20619,20590,20619,20561,20532,20619,6.022,
2.596884,313,314,314,316,316,314,20590,20561,20561,20503,20503,20561,5.054,
2.602229,314,315,313,315,316,314,20561,20532,20590,20532,20503,20561,5.334,
2.607965,312,310,310,312,314,313,20619,20677,20677,20619,20561,20590,6.447,
2.614704,312,313,311,313,314,313,20619,20590,20648,20590,20561,20590,4.751,
2.619753,313,314,314,316,315,314,20590,20561,20561,20503,20532,20561,6.275,
2.626486,314,314,313,315,316,314,20561,20561,20590,20532,20503,20561,12.884,
2.639827,313,313,311,313,315,314,20590,20590,20648,20590,20532,20561,10.018,
2.650306,313,312,310,312,313,313,20590,20619,20677,20619,20590,20590,13.421,
2.664189,313,314,314,316,316,314,20590,20561,20561,20503,20503,20561,9.939,
2.674573,315,316,314,316,317,315,20532,20503,20561,20503,20474,20532,10.159,
2.685192,314,313,311,313,315,314,20561,20590,20648,20590,20532,20561,12.857,
2.698507,313,313,311,313,315,314,20590,20590,20648,20590,20532,20561,10.039,
2.708993,314,315,314,315,315,314,20561,20532,20561,20532,20532,20561,12.178,
2.721629,315,316,314,316,316,314,20532,20503,20561,20503,20503,20561,6.136,
2.728056,313,313,311,313,315,314,20590,20590,20648,20590,20532,20561,4.787,
2.733136,312,313,311,312,313,313,20619,20590,20648,20619,20590,20590,5.844,
2.739285,313,314,314,316,316,314,20590,20561,20561,20503,20503,20561,4.741,
2.744357,314,315,314,315,315,313,20561,20532,20561,20532,20532,20590,5.999,
2.750652,312,312,311,313,314,313,20619,20619,20648,20590,20561,20590,5.111,
2.756054,312,312,311,313,314,313,20619,20619,20648,20590,20561,20590,4.802,
2.761152,312,314,312,315,315,314,20619,20561,20619,20532,20532,20561,8.672,
2.770523,314,316,314,316,317,315,20561,20503,20561,20503,20474,20532,10.59,
2.781566,314,314,312,313,315,313,20561,20561,20619,20590,20532,20590,10.832,
2.792972,312,312,310,313,314,313,20619,20619,20677,20590,20561,20590,11.909,
2.805322,314,314,313,316,316,314,20561,20561,20590,20503,20503,20561,9.951,
2.815733,315,316,315,317,317,315,20532,20503,20532,20474,20474,20532,11.498,
2.827723,314,314,313,314,315,315,20561,20561,20590,20561,20532,20532,14.51,
2.84253,312,312,311,313,314,314,20619,20619,20648,20590,20561,20561,5.401,
2.848391,312,313,313,315,315,314,20619,20590,20590,20532,20532,20561,6.468,
2.85515,315,316,314,316,316,315,20532,20503,20561,20503,20503,20532,4.982,
2.860427,314,313,311,313,315,314,20561,20590,20648,20590,20532,20561,4.837,
2.865556,313,311,311,313,314,313,20590,20648,20648,20590,20561,20590,5.625,
2.871482,313,314,314,316,316,314,20590,20561,20561,20503,20503,20561,5.055,
2.876826,315,315,313,315,316,315,20532,20532,20590,20532,20503,20532,6.415,
2.883563,313,314,312,314,315,315,20590,20561,20619,20561,20532,20532,8.42,
2.892454,313,313,311,313,315,314,20590,20590,20648,20590,20532,20561,10.785,
2.903804,313,315,312,315,315,314,20590,20532,20619,20532,20532,20561,14.271,
2.918529,315,317,316,318,317,316,20532,20474,20503,20445,20474,20503,10.598,
2.929589,315,315,312,314,315,314,20532,20532,20619,20561,20532,20561,13.238,
2.943751,314,313,311,313,314,314,20561,20590,20648,20590,20561,20561,11.239,
2.95545,314,315,314,316,316,315,20561,20532,20561,20503,20503,20532,9.911,
2.965802,316,317,315,317,317,315,20503,20474,20532,20474,20474,20532,13.331,
2.979989,315,315,312,314,316,315,20532,20532,20619,20561,20503,20532,10.942,
2.991325,313,313,312,314,315,314,20590,20590,20619,20561,20532,20561,10.947,
3.002771,314,314,313,316,316,315,20561,20561,20590,20503,20503,20532,10.944,
3.014171,316,317,316,318,317,316,20503,20474,20503,20445,20474,20503,10.169,
3.024858,316,315,313,315,316,315,20503,20532,20590,20532,20503,20532,12.548,
3.038156,314,313,311,313,314,313,20561,20590,20648,20590,20561,20590,16.648,
3.055428,313,311,311,311,312,311,20590,20648,20648,20648,20619,20648,13.749,
3.069612,313,312,312,314,314,313,20590,20619,20619,20561,20561,20590,12.027,
3.081918,313,312,310,312,313,312,20590,20619,20677,20619,20590,20619,8.536,
3.09076,311,310,309,311,312,311,20648,20677,20706,20648,20619,20648,7.98,
3.09908,310,312,311,313,313,312,20677,20619,20648,20590,20590,20619,7.017,
3.10638,313,315,313,314,314,314,20590,20532,20590,20561,20561,20561,7.246,
3.113959,312,311,311,313,314,312,20619,20648,20648,20590,20561,20619,7.866,
3.122121,311,309,308,311,313,312,20648,20706,20735,20648,20590,20619,10.271,
3.132933,313,312,311,313,313,311,20590,20619,20648,20590,20590,20648,11.004,
3.14419,312,312,312,314,313,312,20619,20619,20619,20561,20590,20619,8.702,
3.153303,312,312,309,312,312,310,20619,20619,20706,20619,20619,20677,9.753,
3.163537,309,310,306,307,310,309,20706,20677,20793,20764,20677,20706,9.362,
3.173268,309,309,308,311,311,309,20706,20706,20735,20648,20648,20706,8.484,
3.182048,310,310,309,311,311,310,20677,20677,20706,20648,20648,20677,10.405,
3.192921,309,310,309,309,311,310,20706,20677,20706,20706,20648,20677,10.077,
3.203342,309,308,307,308,309,309,20706,20735,20764,20735,20706,20706,8.63,
3.212769,308,309,310,311,311,311,20735,20706,20677,20648,20648,20648,8.55,
3.221611,311,313,313,315,315,313,20648,20590,20590,20532,20532,20590,4.765,
3.226671,312,313,311,313,314,313,20619,20590,20648,20590,20561,20590,4.824,
3.23179,311,311,308,310,311,311,20648,20648,20735,20677,20648,20648,7.376,
3.239557,309,310,309,311,311,309,20706,20677,20706,20648,20648,20706,8.512,
3.248412,311,313,312,315,314,312,20648,20590,20619,20532,20561,20619,6.948,
3.255917,312,313,311,313,313,313,20619,20590,20648,20590,20590,20590,5.418,
3.261668,311,311,310,312,313,313,20648,20648,20677,20619,20590,20590,8.5,
3.270621,312,313,312,314,314,313,20619,20590,20619,20561,20561,20590,10.595,
3.281664,314,315,315,317,316,314,20561,20532,20532,20474,20503,20561,11.746,
3.294208,314,314,313,315,316,315,20561,20561,20590,20532,20503,20532,12.059,
3.30677,314,313,311,312,314,313,20561,20590,20648,20619,20561,20590,9.302,
3.316363,313,313,312,314,315,314,20590,20590,20619,20561,20532,20561,4.795,
3.321452,314,316,315,317,317,315,20561,20503,20532,20474,20474,20532,4.692,
3.326445,314,315,313,315,316,314,20561,20532,20590,20532,20503,20561,5.756,
3.33266,313,312,310,312,314,314,20590,20619,20677,20619,20561,20561,5.137,
3.338086,313,312,311,313,314,313,20590,20619,20648,20590,20561,20590,6.225,
3.344606,314,315,315,317,316,315,20561,20532,20532,20474,20503,20532,4.857,
3.349759,314,315,313,315,316,315,20561,20532,20590,20532,20503,20532,5.595,
3.355813,314,314,311,313,315,314,20561,20561,20648,20590,20532,20561,10.214,
3.366443,313,313,311,314,315,314,20590,20590,20648,20561,20532,20561,13.799,
3.38076,315,316,314,315,316,315,20532,20503,20561,20532,20503,20532,16.669,
3.397928,315,316,315,317,317,315,20532,20503,20532,20474,20474,20532,12.507,
3.410924,315,314,312,314,315,315,20532,20561,20619,20561,20532,20532,13.408,
3.424801,314,314,313,314,315,314,20561,20561,20590,20561,20532,20561,10.663,
3.435921,315,315,314,316,316,315,20532,20532,20561,20503,20503,20532,13.046,
3.449431,316,316,315,317,316,315,20503,20503,20532,20474,20503,20532,12.01,
3.462099,314,314,311,313,315,315,20561,20561,20648,20590,20532,20532,10.595,
3.473149,314,313,311,313,315,314,20561,20590,20648,20590,20532,20561,12.149,
3.485745,315,316,315,317,317,315,20532,20503,20532,20474,20474,20532,10.14,
3.496403,316,317,315,317,317,315,20503,20474,20532,20474,20474,20532,13.048,
3.509919,315,314,312,314,315,314,20532,20561,20619,20561,20532,20561,11.992,
3.522442,313,312,311,314,315,314,20590,20619,20648,20561,20532,20561,12.342,
