"pos_x, pos_y, pos_z, roll, pitch, yaw, tgt_lin, ctrl_lin, tgt_ang, ctrl_ang"
1.5900556737607805,-10.131643535025312,-0.0010013959293400203,-0.0008074144134297967,0.44153687357902527,-187.22340393066406,1.5,0.0,0.0,0.0
1.5897407507900256,-10.131602109748469,-0.0010013996031885825,-0.0007979029323905706,0.44154122471809387,-187.22525024414062,1.5,0.005,0.0,0.0
1.588929470238415,-10.131497695899018,-0.00100139961055188,-0.0007864751969464123,0.4415433406829834,-187.22698974609375,1.5,0.01,0.0,0.0
1.5876221507969124,-10.131330353023673,-0.0010013964156291577,-0.000775752414483577,0.44152963161468506,-187.2284393310547,1.5,0.015,0.0,0.0
1.5858188043913515,-10.131100053894428,-0.0010013948823997774,-0.0007710728095844388,0.4415420889854431,-187.22991943359375,1.5,0.02,0.0,0.0
1.583519431157724,-10.130806922205613,-0.001001395848576024,-0.0007746628834865987,0.4415297210216522,-187.2312469482422,1.5,0.025,0.0,0.0
1.5807240489381265,-10.130450717457984,-0.0010013955714582128,-0.0007751655066385865,0.4415419399738312,-187.23272705078125,1.5,0.030000000000000002,0.0,0.0
1.5774326529302203,-10.130031536734656,-0.0010013962367296063,-0.0007781101739965379,0.44154196977615356,-187.23416137695312,1.5,0.035,0.0,0.0
1.5736452547541224,-10.129549169475023,-0.0010013948104592683,-0.0007721575093455613,0.441541850566864,-187.2355194091797,1.5,0.04,0.0,0.0
1.5693618412184878,-10.129003873390296,-0.0010013958853159963,-0.0007768796640448272,0.4415419101715088,-187.23690795898438,1.5,0.045,0.0,0.0
1.5645824312734136,-10.128395395063052,-0.001001395529349483,-0.0007743592141196132,0.4415297210216522,-187.2382354736328,1.5,0.049999999999999996,0.0,0.0
1.5593070167830203,-10.127723868349571,-0.0010013964653850412,-0.0007793532568030059,0.44154196977615356,-187.23971557617188,1.5,0.05499999999999999,0.0,0.0
1.5535356143164292,-10.126989048777304,-0.0010013950369381769,-0.0007735147373750806,0.441541850566864,-187.2410888671875,1.5,0.05999999999999999,0.0,0.0
1.5472682086217742,-10.126191204453072,-0.0010013961091492225,-0.0007783292676322162,0.4415418803691864,-187.2424774169922,1.5,0.06499999999999999,0.0,0.0
1.5405048187959398,-10.125330082438087,-0.0010013957537379319,-0.00077706144656986,0.4415418207645416,-187.24386596679688,1.5,0.06999999999999999,0.0,0.0
1.5332454371350717,-10.124405814483582,-0.001001396674393945,-0.0007809515809640288,0.4415419101715088,-187.24530029296875,1.5,0.075,0.0,0.0
1.5254900801074889,-10.123418155951828,-0.0010013951854496578,-0.000774981512222439,0.44154176115989685,-187.2466583251953,1.5,0.08,0.0,0.0
1.5172387325321786,-10.1223673765551,-0.0010013961920620276,-0.0007783840410411358,0.44152939319610596,-187.24798583984375,1.5,0.085,0.0,0.0
1.5084914135703336,-10.12125322319003,-0.0010013957558265112,-0.0007779672159813344,0.4415416717529297,-187.24945068359375,1.5,0.09000000000000001,0.0,0.0
1.499248115569813,-10.120075826478674,-0.0010013965832479134,-0.0007813876727595925,0.44154176115989685,-187.25086975097656,1.5,0.09500000000000001,0.0,0.0
1.489508854671271,-10.118834942653322,-0.0010013949878057114,-0.0007748480420559645,0.4415415823459625,-187.2522430419922,1.5,0.10000000000000002,0.0,0.0
1.47927361530113,-10.117530842229062,-0.001001395900322867,-0.0007787889917381108,0.4415416121482849,-187.25363159179688,1.5,0.10500000000000002,0.0,0.0
1.468706085542339,-10.116184111749664,-0.0010013882135713748,-0.0007735457620583475,0.44152969121932983,-187.25502014160156,1.5,0.11000000000000003,0.0,0.0
1.453763670963698,-10.114280219822179,-0.001001395831229393,-0.0007766037015244365,0.44152915477752686,-187.25640869140625,1.5,0.11500000000000003,0.0,0.0
1.4420355916712344,-10.112785133042484,-0.0010013950867979425,-0.0007801573374308646,0.4415421187877655,-187.25656127929688,1.5,0.12000000000000004,0.0,0.0
1.429811549482659,-10.111226671047254,-0.001001395898162439,-0.0007759531144984066,0.4415290653705597,-187.2592010498047,1.5,0.12500000000000003,0.0,0.0
1.4170915628334144,-10.109604583091652,-0.0010013944767630553,-0.0007700143032707274,0.44152992963790894,-187.2605743408203,1.5,0.13000000000000003,0.0,0.0
1.4038756164174826,-10.107919137726363,-0.0010013955951900348,-0.0007752955425530672,0.44154196977615356,-187.2620086669922,1.5,0.13500000000000004,0.0,0.0
1.3901637284889463,-10.10617010444071,-0.001001395767820941,-0.0007744475151412189,0.44152945280075073,-187.2633514404297,1.5,0.14000000000000004,0.0,0.0
1.3759558979533728,-10.104357492787116,-0.0010013957269202657,-0.000774234882555902,0.44152960181236267,-187.26475524902344,0.0,0.14500000000000005,-0.15,0.0
1.3618632734735738,-10.102548935426062,-0.0010014137222626313,-0.0008779355557635427,0.44155406951904297,-187.35018920898438,0.0,0.14000000000000004,-0.15,-0.05
1.3482323910052103,-10.100721438739168,-0.0010014207726058051,-0.0008700008038431406,0.44154319167137146,-187.54269409179688,0.0,0.13500000000000004,-0.15,-0.1
1.3350722327410391,-10.098814632914829,-0.0010014253667505503,-0.0009138646419160068,0.4415592849254608,-188.38211059570312,0.0,0.13000000000000003,-0.15,-0.15
1.3224226226773936,-10.096793399555997,-0.001001421518769769,-0.0008768020197749138,0.44157490134239197,-189.2432861328125,0.0,0.12500000000000003,-0.15,-0.15
1.310297311008171,-10.094669148577598,-0.0010014207583087832,-0.0008537906687706709,0.4415507912635803,-190.39654541015625,0.0,0.12000000000000002,-0.15,-0.15
1.2986964235555862,-10.092457085581787,-0.0010014168705167678,-0.0008440359379164875,0.44157594442367554,-190.96463012695312,0.0,0.11500000000000002,-0.15,-0.15
1.2876197476833549,-10.090172506838503,-0.0010014146171002797,-0.0008341764914803207,0.4415762424468994,-191.82496643066406,0.0,0.11000000000000001,-0.15,-0.15
1.2770667324925982,-10.08783066312653,-0.0010014128510762478,-0.0008279143366962671,0.44157540798187256,-192.68515014648438,0.0,0.10500000000000001,-0.15,-0.15
1.2670364898966253,-10.085446758743918,-0.0010014114766697182,-0.000823472102638334,0.4415762424468994,-193.54519653320312,0.0,0.1,-0.15,-0.15
1.2575278024863064,-10.083035893635328,-0.0010014099197553777,-0.0008176942355930805,0.4415757358074188,-194.40512084960938,0.0,0.095,-0.15,-0.15
1.2485391052150063,-10.080613230373372,-0.0010014088292285943,-0.0008137505501508713,0.4415752589702606,-195.264892578125,0.0,0.09,-0.15,-0.15
1.2400685063687966,-10.078193656207413,-0.0010014088721213184,-0.0008162882295437157,0.44157522916793823,-196.1246795654297,0.0,0.08499999999999999,-0.15,-0.15
1.23211377843338,-10.075792220413696,-0.0010014087505754443,-0.0008156895055435598,0.4415467083454132,-196.70069885253906,0.0,0.07999999999999999,-0.15,-0.15
1.2246723699590514,-10.073423825113906,-0.0010014085945653783,-0.0008175536058843136,0.44157513976097107,-197.84429931640625,0.0,0.07499999999999998,-0.15,-0.15
1.217741397352925,-10.071103299708733,-0.0010014084524124292,-0.000817551277577877,0.4415750205516815,-198.70411682128906,0.0,0.06999999999999998,-0.15,-0.15
1.2113176472519986,-10.068845393269633,-0.0010014083373357692,-0.0008161423611454666,0.441545695066452,-199.85623168945312,0.0,0.06499999999999997,-0.15,-0.15
1.2053975787119546,-10.066664767498429,-0.0010014082437428233,-0.0008174616959877312,0.44157472252845764,-200.42372131347656,0.0,0.05999999999999998,-0.15,-0.15
1.1999773254357533,-10.064575990031685,-0.001001408160244785,-0.0008173015085048974,0.44157490134239197,-201.28350830078125,0.0,0.05499999999999998,-0.15,-0.15
1.1950526979064393,-10.062593527896997,-0.0010014080735446448,-0.0008171569788828492,0.4415750801563263,-202.14329528808594,0.0,0.04999999999999998,-0.15,-0.15
1.1906191863023876,-10.06073174107527,-0.0010014079710098413,-0.0008154948591254652,0.44154542684555054,-203.29534912109375,1.5,0.044999999999999984,0.0,-0.15
1.1861065463358782,-10.05875642714515,-0.0010014065795844497,-0.0008099214173853397,0.4415452778339386,-203.9741668701172,1.5,0.04999999999999998,0.0,-0.09999999999999999
1.1811977323792993,-10.056551511315075,-0.0010014054085900961,-0.0008083286229521036,0.44154220819473267,-204.26895141601562,1.5,0.05499999999999998,0.0,-0.04999999999999999
1.175884606454099,-10.054135943857233,-0.0010014039255038382,-0.0008087593014352024,0.44154325127601624,-204.4721221923828,1.5,0.05999999999999998,0.0,0.0
1.1701284361257458,-10.051512950982755,-0.0010014040456529233,-0.000805589952506125,0.44152310490608215,-204.4729461669922,1.5,0.06499999999999997,0.0,0.0
1.163917231615365,-10.048682735882693,-0.0010014041562072355,-0.0008052086341194808,0.4415232837200165,-204.4738006591797,1.5,0.06999999999999998,0.0,0.0
1.1572509972114913,-10.04564528375695,-0.0010014042623441438,-0.0008053306373767555,0.44152340292930603,-204.4746551513672,1.5,0.07499999999999998,0.0,0.0
1.1501297385684037,-10.042400580838668,-0.0010014042869098162,-0.0008072172640822828,0.44154393672943115,-204.4755401611328,1.5,0.07999999999999999,0.0,0.0
1.1425534617652984,-10.038948613654183,-0.0010014041914501275,-0.0008075645309872925,0.4415437877178192,-204.4763946533203,1.5,0.08499999999999999,0.0,0.0
1.1373074206601135,-10.03655731599569,-0.0010013905594859727,-0.0008063111454248428,0.44152313470840454,-204.47718811035156,1.5,0.09,0.0,0.0
1.1289758273225197,-10.032761260681172,-0.0010013902257418501,-0.0008081867708824575,0.4415431618690491,-204.4780731201172,1.5,0.095,0.0,0.0
1.1201892323304101,-10.028757905534562,-0.0010013897479671033,-0.0008068492752499878,0.4415223300457001,-204.47886657714844,1.5,0.1,0.0,0.0
1.107698296940343,-10.023067834752059,-0.0010014024199795392,-0.000806966912932694,0.4415217936038971,-204.47972106933594,1.5,0.10500000000000001,0.0,0.0
1.0978470220270624,-10.018579345578695,-0.00100140174101759,-0.0008069411851465702,0.44152122735977173,-204.48056030273438,1.5,0.11000000000000001,0.0,0.0
1.0910994984496727,-10.015503907176965,-0.0010013878048633733,-0.0008081344421952963,0.44154101610183716,-204.48146057128906,1.5,0.11500000000000002,0.0,0.0
1.0767795340085267,-10.008980319822044,-0.0010014005417032477,-0.0008077389211393893,0.44154059886932373,-204.4822998046875,1.5,0.12000000000000002,0.0,0.0
1.069431445356071,-10.00563116301439,-0.0010013867879217625,-0.0008059274987317622,0.44151991605758667,-204.48309326171875,1.5,0.12500000000000003,0.0,0.0
1.057914967770698,-10.000383726955059,-0.0010013866231630211,-0.0008066571899689734,0.4415404200553894,-204.48399353027344,1.5,0.13000000000000003,0.0,0.0
1.0459435309455476,-9.994928897023673,-0.001001386773647972,-0.0008048101444728673,0.4415200650691986,-204.4847869873047,1.5,0.13500000000000004,0.0,0.0
1.0291849745066548,-9.987293701962617,-0.0010014009860166186,-0.0008043478592298925,0.4415205419063568,-204.48562622070312,1.5,0.14000000000000004,0.0,0.0
1.0161489566317907,-9.981353518025548,-0.0010014018097721997,-0.0008040775428526103,0.4415212571620941,-204.48646545410156,1.5,0.14500000000000005,0.0,0.0
1.0072995250647105,-9.977319910251515,-0.0010013889242174619,-0.000805624877102673,0.4415428340435028,-204.48736572265625,1.5,0.15000000000000005,0.0,0.0
0.9887121086982185,-9.968850820746606,-0.0010014035892044922,-0.0008060148684307933,0.44154348969459534,-204.4882049560547,1.5,0.15500000000000005,0.0,0.0
0.9792621674848804,-9.964543370420776,-0.0010013905175502331,-0.00080491864355281,0.44152331352233887,-204.48899841308594,1.5,0.16000000000000006,0.0,0.0
0.9594555520243906,-9.955518260846805,-0.0010014042856982958,-0.0008073693024925888,0.44154390692710876,-204.48989868164062,1.5,0.16500000000000006,0.0,0.0
0.9494051180446788,-9.95093693247728,-0.0010013905921994228,-0.0008063361165113747,0.44152316451072693,-204.49069213867188,1.5,0.17000000000000007,0.0,0.0
0.9283793383972003,-9.94135573134608,-0.0010014030500816104,-0.0008084438159130514,0.4415426552295685,-204.4915771484375,1.5,0.17500000000000007,0.0,0.0
0.9121588760558578,-9.933963194772982,-0.0010014019487788253,-0.0008070206386037171,0.4415215253829956,-204.49237060546875,1.5,0.18000000000000008,0.0,0.0
0.9012077343506544,-9.928970983480895,-0.0010013877298116237,-0.0008080721599981189,0.4415408670902252,-204.49327087402344,1.5,0.18500000000000008,0.0,0.0
0.878353269973906,-9.918555510532117,-0.0010014002396787451,-0.0008073420030996203,0.441540390253067,-204.49411010742188,1.5,0.19000000000000009,0.0,0.0
0.8668016761553514,-9.913289332685029,-0.0010013866429257993,-0.0008052868652157485,0.4415198862552643,-204.4949188232422,1.5,0.1950000000000001,0.0,0.0
0.8489163245341211,-9.905137161311263,-0.001001387081214524,-0.0008058168459683657,0.4415411949157715,-204.4958038330078,1.5,0.2000000000000001,0.0,0.0
0.8242332482773198,-9.893887253858244,-0.0010014020506732661,-0.0008041024557314813,0.4415213465690613,-204.49659729003906,1.5,0.2050000000000001,0.0,0.0
0.8052835015601009,-9.885249319909963,-0.0010014033115733623,-0.0008058862877078354,0.4415432810783386,-204.49749755859375,1.5,0.2100000000000001,0.0,0.0
0.7858788948980883,-9.876403772481114,-0.0010014041656865313,-0.0008066761074587703,0.44154390692710876,-204.4983367919922,1.5,0.2150000000000001,0.0,0.0
0.7728262404143228,-9.870452522896173,-0.001001390811765479,-0.0008076410158537328,0.4415438175201416,-204.4991912841797,1.5,0.2200000000000001,0.0,0.0
0.7457051281176273,-9.858089783482836,-0.0010014034168771592,-0.0008083711145445704,0.44154298305511475,-204.50003051757812,1.5,0.22500000000000012,0.0,0.0
0.7320520786178317,-9.851864443289282,-0.001001389040735108,-0.0008070541080087423,0.44152167439460754,-204.50082397460938,1.5,0.23000000000000012,0.0,0.0
0.7037119993783436,-9.838945180636117,-0.001001400745731091,-0.0008079928811639547,0.44154074788093567,-204.50172424316406,1.5,0.23500000000000013,0.0,0.0
0.6820331890451111,-9.829061365176926,-0.0010014001495849412,-0.0008058674866333604,0.4415198564529419,-204.5025177001953,1.5,0.24000000000000013,0.0,0.0
0.6598995563941853,-9.818969855617082,-0.0010014006105533782,-0.0008060332620516419,0.44154092669487,-204.50341796875,1.5,0.24500000000000013,0.0,0.0
0.6373111075931845,-9.808670638661711,-0.0010014019442959564,-0.0008041683468036354,0.44152116775512695,-204.50421142578125,1.5,0.2500000000000001,0.0,0.0
0.6221571402090245,-9.801759916428423,-0.0010013894822984773,-0.000806000258307904,0.4415434002876282,-204.50511169433594,1.5,0.2550000000000001,0.0,0.0
0.5907697843463856,-9.78744902839784,-0.0010014042934874054,-0.0008070303010754287,0.44154396653175354,-204.50595092773438,1.5,0.2600000000000001,0.0,0.0
0.5750154775828478,-9.780264090816223,-0.0010013906785748365,-0.000808113079983741,0.44154345989227295,-204.5067901611328,1.5,0.2650000000000001,0.0,0.0
0.5424092693191613,-9.76539642636837,-0.0010014024783710287,-0.0008085824665613472,0.4415421485900879,-204.5076446533203,1.5,0.27000000000000013,0.0,0.0
0.5175468306440845,-9.75405847031552,-0.001001400875357203,-0.0008081140695139766,0.44154083728790283,-204.50848388671875,1.5,0.27500000000000013,0.0,0.0
0.4922296122839724,-9.742512726000434,-0.0010014001535823235,-0.0008069748291745782,0.441540390253067,-204.50933837890625,1.5,0.28000000000000014,0.0,0.0
0.46645762079136605,-9.730759179866203,-0.0010014008499153841,-0.0008047076989896595,0.44152021408081055,-204.5101318359375,1.5,0.28500000000000014,0.0,0.0
0.44920253845366465,-9.722888549398826,-0.0010013884165493044,-0.0008056882652454078,0.4415426552295685,-204.5110321044922,1.5,0.29000000000000015,0.0,0.0
